threshold,TP,FP,TN,FN,fpr,fnr,n_pos,n_neg
0.2968,428,37,5213,47,0.00705,0.09895,475,5250
0.2969,428,37,5213,47,0.00705,0.09895,475,5250
0.297,428,37,5213,47,0.00705,0.09895,475,5250
0.2971,428,37,5213,47,0.00705,0.09895,475,5250
0.2972,428,37,5213,47,0.00705,0.09895,475,5250
0.2973,428,37,5213,47,0.00705,0.09895,475,5250
0.2974,428,37,5213,47,0.00705,0.09895,475,5250
0.2975,428,37,5213,47,0.00705,0.09895,475,5250
0.2976,428,37,5213,47,0.00705,0.09895,475,5250
0.2977,428,37,5213,47,0.00705,0.09895,475,5250
0.2978,428,37,5213,47,0.00705,0.09895,475,5250
0.2979,428,37,5213,47,0.00705,0.09895,475,5250
0.298,428,37,5213,47,0.00705,0.09895,475,5250
0.2981,428,37,5213,47,0.00705,0.09895,475,5250
0.2982,428,37,5213,47,0.00705,0.09895,475,5250
0.2983,428,37,5213,47,0.00705,0.09895,475,5250
0.2984,428,37,5213,47,0.00705,0.09895,475,5250
0.2985,428,37,5213,47,0.00705,0.09895,475,5250
0.2986,428,37,5213,47,0.00705,0.09895,475,5250
0.2987,428,37,5213,47,0.00705,0.09895,475,5250
0.2988,428,37,5213,47,0.00705,0.09895,475,5250
0.2989,428,37,5213,47,0.00705,0.09895,475,5250
0.299,428,37,5213,47,0.00705,0.09895,475,5250
0.2991,428,37,5213,47,0.00705,0.09895,475,5250
0.2992,428,37,5213,47,0.00705,0.09895,475,5250
0.2993,428,37,5213,47,0.00705,0.09895,475,5250
0.2994,428,37,5213,47,0.00705,0.09895,475,5250
0.2995,428,37,5213,47,0.00705,0.09895,475,5250
0.2996,428,37,5213,47,0.00705,0.09895,475,5250
0.2997,428,37,5213,47,0.00705,0.09895,475,5250
0.2998,428,37,5213,47,0.00705,0.09895,475,5250
0.2999,428,37,5213,47,0.00705,0.09895,475,5250
0.3,428,37,5213,47,0.00705,0.09895,475,5250
0.3001,428,37,5213,47,0.00705,0.09895,475,5250
0.3002,428,37,5213,47,0.00705,0.09895,475,5250
0.3003,428,37,5213,47,0.00705,0.09895,475,5250
0.3004,428,37,5213,47,0.00705,0.09895,475,5250
0.3005,428,37,5213,47,0.00705,0.09895,475,5250
0.3006,428,37,5213,47,0.00705,0.09895,475,5250
0.3007,428,37,5213,47,0.00705,0.09895,475,5250
0.3008,428,37,5213,47,0.00705,0.09895,475,5250
0.3009,428,37,5213,47,0.00705,0.09895,475,5250
0.301,428,37,5213,47,0.00705,0.09895,475,5250
0.3011,428,37,5213,47,0.00705,0.09895,475,5250
0.3012,428,37,5213,47,0.00705,0.09895,475,5250
0.3013,428,37,5213,47,0.00705,0.09895,475,5250
0.3014,428,37,5213,47,0.00705,0.09895,475,5250
0.3015,428,36,5214,47,0.00686,0.09895,475,5250
0.3016,428,36,5214,47,0.00686,0.09895,475,5250
0.3017,428,36,5214,47,0.00686,0.09895,475,5250
0.3018,428,36,5214,47,0.00686,0.09895,475,5250
0.3019,428,36,5214,47,0.00686,0.09895,475,5250
0.302,428,36,5214,47,0.00686,0.09895,475,5250
0.3021,428,36,5214,47,0.00686,0.09895,475,5250
0.3022,428,36,5214,47,0.00686,0.09895,475,5250
0.3023,428,36,5214,47,0.00686,0.09895,475,5250
0.3024,428,36,5214,47,0.00686,0.09895,475,5250
0.3025,428,36,5214,47,0.00686,0.09895,475,5250
0.3026,428,36,5214,47,0.00686,0.09895,475,5250
0.3027,428,36,5214,47,0.00686,0.09895,475,5250
0.3028,428,36,5214,47,0.00686,0.09895,475,5250
0.3029,428,36,5214,47,0.00686,0.09895,475,5250
0.303,428,36,5214,47,0.00686,0.09895,475,5250
0.3031,428,36,5214,47,0.00686,0.09895,475,5250
0.3032,428,36,5214,47,0.00686,0.09895,475,5250
0.3033,428,36,5214,47,0.00686,0.09895,475,5250
0.3034,428,36,5214,47,0.00686,0.09895,475,5250
0.3035,428,36,5214,47,0.00686,0.09895,475,5250
0.3036,428,36,5214,47,0.00686,0.09895,475,5250
0.3037,428,36,5214,47,0.00686,0.09895,475,5250
0.3038,428,36,5214,47,0.00686,0.09895,475,5250
0.3039,428,36,5214,47,0.00686,0.09895,475,5250
0.304,428,36,5214,47,0.00686,0.09895,475,5250
0.3041,428,36,5214,47,0.00686,0.09895,475,5250
0.3042,428,36,5214,47,0.00686,0.09895,475,5250
0.3043,428,36,5214,47,0.00686,0.09895,475,5250
0.3044,428,36,5214,47,0.00686,0.09895,475,5250
0.3045,428,36,5214,47,0.00686,0.09895,475,5250
0.3046,428,36,5214,47,0.00686,0.09895,475,5250
0.3047,428,36,5214,47,0.00686,0.09895,475,5250
0.3048,428,36,5214,47,0.00686,0.09895,475,5250
0.3049,428,36,5214,47,0.00686,0.09895,475,5250
0.305,428,36,5214,47,0.00686,0.09895,475,5250
0.3051,428,36,5214,47,0.00686,0.09895,475,5250
0.3052,428,36,5214,47,0.00686,0.09895,475,5250
0.3053,428,36,5214,47,0.00686,0.09895,475,5250
0.3054,428,36,5214,47,0.00686,0.09895,475,5250
0.3055,428,36,5214,47,0.00686,0.09895,475,5250
0.3056,428,36,5214,47,0.00686,0.09895,475,5250
0.3057,428,36,5214,47,0.00686,0.09895,475,5250
0.3058,428,36,5214,47,0.00686,0.09895,475,5250
0.3059,428,36,5214,47,0.00686,0.09895,475,5250
0.306,428,36,5214,47,0.00686,0.09895,475,5250
0.3061,428,36,5214,47,0.00686,0.09895,475,5250
0.3062,428,36,5214,47,0.00686,0.09895,475,5250
0.3063,428,36,5214,47,0.00686,0.09895,475,5250
0.3064,428,36,5214,47,0.00686,0.09895,475,5250
0.3065,428,36,5214,47,0.00686,0.09895,475,5250
0.3066,428,36,5214,47,0.00686,0.09895,475,5250
0.3067,428,36,5214,47,0.00686,0.09895,475,5250
0.3068,428,36,5214,47,0.00686,0.09895,475,5250
0.3069,428,36,5214,47,0.00686,0.09895,475,5250
0.307,428,36,5214,47,0.00686,0.09895,475,5250
0.3071,428,36,5214,47,0.00686,0.09895,475,5250
0.3072,428,36,5214,47,0.00686,0.09895,475,5250
0.3073,428,36,5214,47,0.00686,0.09895,475,5250
0.3074,428,36,5214,47,0.00686,0.09895,475,5250
0.3075,428,36,5214,47,0.00686,0.09895,475,5250
0.3076,428,36,5214,47,0.00686,0.09895,475,5250
0.3077,428,36,5214,47,0.00686,0.09895,475,5250
0.3078,428,36,5214,47,0.00686,0.09895,475,5250
0.3079,428,36,5214,47,0.00686,0.09895,475,5250
0.308,428,36,5214,47,0.00686,0.09895,475,5250
0.3081,428,36,5214,47,0.00686,0.09895,475,5250
0.3082,428,36,5214,47,0.00686,0.09895,475,5250
0.3083,428,36,5214,47,0.00686,0.09895,475,5250
0.3084,428,36,5214,47,0.00686,0.09895,475,5250
0.3085,428,36,5214,47,0.00686,0.09895,475,5250
0.3086,428,36,5214,47,0.00686,0.09895,475,5250
0.3087,428,36,5214,47,0.00686,0.09895,475,5250
0.3088,428,36,5214,47,0.00686,0.09895,475,5250
0.3089,428,36,5214,47,0.00686,0.09895,475,5250
0.309,428,36,5214,47,0.00686,0.09895,475,5250
0.3091,428,36,5214,47,0.00686,0.09895,475,5250
0.3092,428,36,5214,47,0.00686,0.09895,475,5250
0.3093,428,36,5214,47,0.00686,0.09895,475,5250
0.3094,428,36,5214,47,0.00686,0.09895,475,5250
0.3095,428,36,5214,47,0.00686,0.09895,475,5250
0.3096,428,36,5214,47,0.00686,0.09895,475,5250
0.3097,428,36,5214,47,0.00686,0.09895,475,5250
0.3098,428,36,5214,47,0.00686,0.09895,475,5250
0.3099,428,36,5214,47,0.00686,0.09895,475,5250
0.31,428,36,5214,47,0.00686,0.09895,475,5250
0.3101,428,36,5214,47,0.00686,0.09895,475,5250
0.3102,428,36,5214,47,0.00686,0.09895,475,5250
0.3103,428,36,5214,47,0.00686,0.09895,475,5250
0.3104,428,36,5214,47,0.00686,0.09895,475,5250
0.3105,428,36,5214,47,0.00686,0.09895,475,5250
0.3106,428,36,5214,47,0.00686,0.09895,475,5250
0.3107,428,36,5214,47,0.00686,0.09895,475,5250
0.3108,428,36,5214,47,0.00686,0.09895,475,5250
0.3109,428,36,5214,47,0.00686,0.09895,475,5250
0.311,428,36,5214,47,0.00686,0.09895,475,5250
0.3111,428,36,5214,47,0.00686,0.09895,475,5250
0.3112,428,36,5214,47,0.00686,0.09895,475,5250
0.3113,428,36,5214,47,0.00686,0.09895,475,5250
0.3114,428,36,5214,47,0.00686,0.09895,475,5250
0.3115,428,36,5214,47,0.00686,0.09895,475,5250
0.3116,428,36,5214,47,0.00686,0.09895,475,5250
0.3117,428,36,5214,47,0.00686,0.09895,475,5250
0.3118,428,36,5214,47,0.00686,0.09895,475,5250
0.3119,428,36,5214,47,0.00686,0.09895,475,5250
0.312,428,36,5214,47,0.00686,0.09895,475,5250
0.3121,428,36,5214,47,0.00686,0.09895,475,5250
0.3122,428,36,5214,47,0.00686,0.09895,475,5250
0.3123,428,36,5214,47,0.00686,0.09895,475,5250
0.3124,428,36,5214,47,0.00686,0.09895,475,5250
0.3125,428,36,5214,47,0.00686,0.09895,475,5250
0.3126,428,36,5214,47,0.00686,0.09895,475,5250
0.3127,428,36,5214,47,0.00686,0.09895,475,5250
0.3128,428,36,5214,47,0.00686,0.09895,475,5250
0.3129,428,36,5214,47,0.00686,0.09895,475,5250
0.313,428,36,5214,47,0.00686,0.09895,475,5250
0.3131,428,36,5214,47,0.00686,0.09895,475,5250
0.3132,428,36,5214,47,0.00686,0.09895,475,5250
0.3133,428,36,5214,47,0.00686,0.09895,475,5250
0.3134,428,36,5214,47,0.00686,0.09895,475,5250
0.3135,428,36,5214,47,0.00686,0.09895,475,5250
0.3136,428,36,5214,47,0.00686,0.09895,475,5250
0.3137,428,36,5214,47,0.00686,0.09895,475,5250
0.3138,428,36,5214,47,0.00686,0.09895,475,5250
0.3139,428,36,5214,47,0.00686,0.09895,475,5250
0.314,428,36,5214,47,0.00686,0.09895,475,5250
0.3141,428,36,5214,47,0.00686,0.09895,475,5250
0.3142,428,36,5214,47,0.00686,0.09895,475,5250
0.3143,427,36,5214,48,0.00686,0.10105,475,5250
0.3144,427,36,5214,48,0.00686,0.10105,475,5250
0.3145,427,36,5214,48,0.00686,0.10105,475,5250
0.3146,427,36,5214,48,0.00686,0.10105,475,5250
0.3147,427,36,5214,48,0.00686,0.10105,475,5250
0.3148,427,36,5214,48,0.00686,0.10105,475,5250
0.3149,427,36,5214,48,0.00686,0.10105,475,5250
0.315,427,36,5214,48,0.00686,0.10105,475,5250
0.3151,427,36,5214,48,0.00686,0.10105,475,5250
0.3152,427,36,5214,48,0.00686,0.10105,475,5250
0.3153,427,36,5214,48,0.00686,0.10105,475,5250
0.3154,427,36,5214,48,0.00686,0.10105,475,5250
0.3155,427,36,5214,48,0.00686,0.10105,475,5250
0.3156,427,36,5214,48,0.00686,0.10105,475,5250
0.3157,427,36,5214,48,0.00686,0.10105,475,5250
0.3158,427,36,5214,48,0.00686,0.10105,475,5250
0.3159,427,36,5214,48,0.00686,0.10105,475,5250
0.316,427,36,5214,48,0.00686,0.10105,475,5250
0.3161,427,36,5214,48,0.00686,0.10105,475,5250
0.3162,427,36,5214,48,0.00686,0.10105,475,5250
0.3163,427,36,5214,48,0.00686,0.10105,475,5250
0.3164,427,36,5214,48,0.00686,0.10105,475,5250
0.3165,427,36,5214,48,0.00686,0.10105,475,5250
0.3166,427,36,5214,48,0.00686,0.10105,475,5250
0.3167,427,36,5214,48,0.00686,0.10105,475,5250
0.3168,427,36,5214,48,0.00686,0.10105,475,5250
0.3169,427,36,5214,48,0.00686,0.10105,475,5250
0.317,427,36,5214,48,0.00686,0.10105,475,5250
0.3171,427,36,5214,48,0.00686,0.10105,475,5250
0.3172,427,36,5214,48,0.00686,0.10105,475,5250
0.3173,427,36,5214,48,0.00686,0.10105,475,5250
0.3174,427,36,5214,48,0.00686,0.10105,475,5250
0.3175,427,36,5214,48,0.00686,0.10105,475,5250
0.3176,427,36,5214,48,0.00686,0.10105,475,5250
0.3177,427,36,5214,48,0.00686,0.10105,475,5250
0.3178,427,36,5214,48,0.00686,0.10105,475,5250
0.3179,427,36,5214,48,0.00686,0.10105,475,5250
0.318,427,36,5214,48,0.00686,0.10105,475,5250
0.3181,427,36,5214,48,0.00686,0.10105,475,5250
0.3182,427,36,5214,48,0.00686,0.10105,475,5250
0.3183,427,36,5214,48,0.00686,0.10105,475,5250
0.3184,427,36,5214,48,0.00686,0.10105,475,5250
0.3185,427,36,5214,48,0.00686,0.10105,475,5250
0.3186,427,36,5214,48,0.00686,0.10105,475,5250
0.3187,427,36,5214,48,0.00686,0.10105,475,5250
0.3188,427,36,5214,48,0.00686,0.10105,475,5250
0.3189,427,36,5214,48,0.00686,0.10105,475,5250
0.319,427,36,5214,48,0.00686,0.10105,475,5250
0.3191,427,36,5214,48,0.00686,0.10105,475,5250
0.3192,427,36,5214,48,0.00686,0.10105,475,5250
0.3193,427,36,5214,48,0.00686,0.10105,475,5250
0.3194,427,36,5214,48,0.00686,0.10105,475,5250
0.3195,427,36,5214,48,0.00686,0.10105,475,5250
0.3196,427,36,5214,48,0.00686,0.10105,475,5250
0.3197,427,36,5214,48,0.00686,0.10105,475,5250
0.3198,427,36,5214,48,0.00686,0.10105,475,5250
0.3199,427,36,5214,48,0.00686,0.10105,475,5250
0.32,427,36,5214,48,0.00686,0.10105,475,5250
0.3201,427,36,5214,48,0.00686,0.10105,475,5250
0.3202,427,36,5214,48,0.00686,0.10105,475,5250
0.3203,427,36,5214,48,0.00686,0.10105,475,5250
0.3204,427,36,5214,48,0.00686,0.10105,475,5250
0.3205,427,36,5214,48,0.00686,0.10105,475,5250
0.3206,427,36,5214,48,0.00686,0.10105,475,5250
0.3207,427,36,5214,48,0.00686,0.10105,475,5250
0.3208,427,36,5214,48,0.00686,0.10105,475,5250
0.3209,427,36,5214,48,0.00686,0.10105,475,5250
0.321,427,36,5214,48,0.00686,0.10105,475,5250
0.3211,427,36,5214,48,0.00686,0.10105,475,5250
0.3212,427,36,5214,48,0.00686,0.10105,475,5250
0.3213,427,36,5214,48,0.00686,0.10105,475,5250
0.3214,427,36,5214,48,0.00686,0.10105,475,5250
0.3215,427,36,5214,48,0.00686,0.10105,475,5250
0.3216,427,36,5214,48,0.00686,0.10105,475,5250
0.3217,427,36,5214,48,0.00686,0.10105,475,5250
0.3218,427,36,5214,48,0.00686,0.10105,475,5250
0.3219,427,36,5214,48,0.00686,0.10105,475,5250
0.322,427,36,5214,48,0.00686,0.10105,475,5250
0.3221,427,36,5214,48,0.00686,0.10105,475,5250
0.3222,427,36,5214,48,0.00686,0.10105,475,5250
0.3223,427,36,5214,48,0.00686,0.10105,475,5250
0.3224,427,36,5214,48,0.00686,0.10105,475,5250
0.3225,427,36,5214,48,0.00686,0.10105,475,5250
0.3226,427,36,5214,48,0.00686,0.10105,475,5250
0.3227,427,36,5214,48,0.00686,0.10105,475,5250
0.3228,427,36,5214,48,0.00686,0.10105,475,5250
0.3229,427,36,5214,48,0.00686,0.10105,475,5250
0.323,427,36,5214,48,0.00686,0.10105,475,5250
0.3231,427,36,5214,48,0.00686,0.10105,475,5250
0.3232,427,36,5214,48,0.00686,0.10105,475,5250
0.3233,427,36,5214,48,0.00686,0.10105,475,5250
0.3234,427,36,5214,48,0.00686,0.10105,475,5250
0.3235,427,36,5214,48,0.00686,0.10105,475,5250
0.3236,427,36,5214,48,0.00686,0.10105,475,5250
0.3237,427,36,5214,48,0.00686,0.10105,475,5250
0.3238,427,36,5214,48,0.00686,0.10105,475,5250
0.3239,427,36,5214,48,0.00686,0.10105,475,5250
0.324,427,36,5214,48,0.00686,0.10105,475,5250
0.3241,427,36,5214,48,0.00686,0.10105,475,5250
0.3242,427,36,5214,48,0.00686,0.10105,475,5250
0.3243,427,36,5214,48,0.00686,0.10105,475,5250
0.3244,427,36,5214,48,0.00686,0.10105,475,5250
0.3245,427,36,5214,48,0.00686,0.10105,475,5250
0.3246,427,36,5214,48,0.00686,0.10105,475,5250
0.3247,427,36,5214,48,0.00686,0.10105,475,5250
0.3248,427,36,5214,48,0.00686,0.10105,475,5250
0.3249,427,36,5214,48,0.00686,0.10105,475,5250
0.325,427,36,5214,48,0.00686,0.10105,475,5250
0.3251,427,36,5214,48,0.00686,0.10105,475,5250
0.3252,427,36,5214,48,0.00686,0.10105,475,5250
0.3253,427,36,5214,48,0.00686,0.10105,475,5250
0.3254,427,36,5214,48,0.00686,0.10105,475,5250
0.3255,427,36,5214,48,0.00686,0.10105,475,5250
0.3256,427,36,5214,48,0.00686,0.10105,475,5250
0.3257,427,36,5214,48,0.00686,0.10105,475,5250
0.3258,427,36,5214,48,0.00686,0.10105,475,5250
0.3259,427,36,5214,48,0.00686,0.10105,475,5250
0.326,427,36,5214,48,0.00686,0.10105,475,5250
0.3261,427,36,5214,48,0.00686,0.10105,475,5250
0.3262,427,36,5214,48,0.00686,0.10105,475,5250
0.3263,427,36,5214,48,0.00686,0.10105,475,5250
0.3264,427,36,5214,48,0.00686,0.10105,475,5250
0.3265,427,36,5214,48,0.00686,0.10105,475,5250
0.3266,427,36,5214,48,0.00686,0.10105,475,5250
0.3267,427,36,5214,48,0.00686,0.10105,475,5250
0.3268,427,36,5214,48,0.00686,0.10105,475,5250
0.3269,427,36,5214,48,0.00686,0.10105,475,5250
0.327,427,36,5214,48,0.00686,0.10105,475,5250
0.3271,427,36,5214,48,0.00686,0.10105,475,5250
0.3272,427,36,5214,48,0.00686,0.10105,475,5250
0.3273,427,36,5214,48,0.00686,0.10105,475,5250
0.3274,427,36,5214,48,0.00686,0.10105,475,5250
0.3275,427,36,5214,48,0.00686,0.10105,475,5250
0.3276,427,36,5214,48,0.00686,0.10105,475,5250
0.3277,427,36,5214,48,0.00686,0.10105,475,5250
0.3278,427,36,5214,48,0.00686,0.10105,475,5250
0.3279,427,36,5214,48,0.00686,0.10105,475,5250
0.328,427,36,5214,48,0.00686,0.10105,475,5250
0.3281,427,36,5214,48,0.00686,0.10105,475,5250
0.3282,427,36,5214,48,0.00686,0.10105,475,5250
0.3283,427,36,5214,48,0.00686,0.10105,475,5250
0.3284,427,36,5214,48,0.00686,0.10105,475,5250
0.3285,427,36,5214,48,0.00686,0.10105,475,5250
0.3286,427,36,5214,48,0.00686,0.10105,475,5250
0.3287,427,36,5214,48,0.00686,0.10105,475,5250
0.3288,427,36,5214,48,0.00686,0.10105,475,5250
0.3289,427,36,5214,48,0.00686,0.10105,475,5250
0.329,427,36,5214,48,0.00686,0.10105,475,5250
0.3291,427,36,5214,48,0.00686,0.10105,475,5250
0.3292,427,36,5214,48,0.00686,0.10105,475,5250
0.3293,427,36,5214,48,0.00686,0.10105,475,5250
0.3294,427,36,5214,48,0.00686,0.10105,475,5250
0.3295,427,36,5214,48,0.00686,0.10105,475,5250
0.3296,427,36,5214,48,0.00686,0.10105,475,5250
0.3297,427,36,5214,48,0.00686,0.10105,475,5250
0.3298,427,36,5214,48,0.00686,0.10105,475,5250
0.3299,427,36,5214,48,0.00686,0.10105,475,5250
0.33,427,36,5214,48,0.00686,0.10105,475,5250
0.3301,427,36,5214,48,0.00686,0.10105,475,5250
0.3302,427,36,5214,48,0.00686,0.10105,475,5250
0.3303,427,36,5214,48,0.00686,0.10105,475,5250
0.3304,427,36,5214,48,0.00686,0.10105,475,5250
0.3305,427,36,5214,48,0.00686,0.10105,475,5250
0.3306,427,36,5214,48,0.00686,0.10105,475,5250
0.3307,427,36,5214,48,0.00686,0.10105,475,5250
0.3308,427,36,5214,48,0.00686,0.10105,475,5250
0.3309,427,36,5214,48,0.00686,0.10105,475,5250
0.331,427,36,5214,48,0.00686,0.10105,475,5250
0.3311,427,36,5214,48,0.00686,0.10105,475,5250
0.3312,427,36,5214,48,0.00686,0.10105,475,5250
0.3313,427,36,5214,48,0.00686,0.10105,475,5250
0.3314,427,36,5214,48,0.00686,0.10105,475,5250
0.3315,427,36,5214,48,0.00686,0.10105,475,5250
0.3316,427,36,5214,48,0.00686,0.10105,475,5250
0.3317,427,36,5214,48,0.00686,0.10105,475,5250
0.3318,427,36,5214,48,0.00686,0.10105,475,5250
0.3319,427,36,5214,48,0.00686,0.10105,475,5250
0.332,427,36,5214,48,0.00686,0.10105,475,5250
0.3321,427,36,5214,48,0.00686,0.10105,475,5250
0.3322,427,36,5214,48,0.00686,0.10105,475,5250
0.3323,427,36,5214,48,0.00686,0.10105,475,5250
0.3324,427,36,5214,48,0.00686,0.10105,475,5250
0.3325,427,36,5214,48,0.00686,0.10105,475,5250
0.3326,427,36,5214,48,0.00686,0.10105,475,5250
0.3327,427,36,5214,48,0.00686,0.10105,475,5250
0.3328,427,36,5214,48,0.00686,0.10105,475,5250
0.3329,427,36,5214,48,0.00686,0.10105,475,5250
0.333,427,36,5214,48,0.00686,0.10105,475,5250
0.3331,427,36,5214,48,0.00686,0.10105,475,5250
0.3332,427,36,5214,48,0.00686,0.10105,475,5250
0.3333,427,36,5214,48,0.00686,0.10105,475,5250
0.3334,427,36,5214,48,0.00686,0.10105,475,5250
0.3335,427,36,5214,48,0.00686,0.10105,475,5250
0.3336,427,36,5214,48,0.00686,0.10105,475,5250
0.3337,427,36,5214,48,0.00686,0.10105,475,5250
0.3338,427,36,5214,48,0.00686,0.10105,475,5250
0.3339,427,36,5214,48,0.00686,0.10105,475,5250
0.334,427,36,5214,48,0.00686,0.10105,475,5250
0.3341,427,36,5214,48,0.00686,0.10105,475,5250
0.3342,427,36,5214,48,0.00686,0.10105,475,5250
0.3343,427,36,5214,48,0.00686,0.10105,475,5250
0.3344,427,36,5214,48,0.00686,0.10105,475,5250
0.3345,427,36,5214,48,0.00686,0.10105,475,5250
0.3346,427,36,5214,48,0.00686,0.10105,475,5250
0.3347,427,36,5214,48,0.00686,0.10105,475,5250
0.3348,427,36,5214,48,0.00686,0.10105,475,5250
0.3349,427,36,5214,48,0.00686,0.10105,475,5250
0.335,427,36,5214,48,0.00686,0.10105,475,5250
0.3351,427,36,5214,48,0.00686,0.10105,475,5250
0.3352,427,36,5214,48,0.00686,0.10105,475,5250
0.3353,427,36,5214,48,0.00686,0.10105,475,5250
0.3354,427,36,5214,48,0.00686,0.10105,475,5250
0.3355,427,36,5214,48,0.00686,0.10105,475,5250
0.3356,427,36,5214,48,0.00686,0.10105,475,5250
0.3357,427,36,5214,48,0.00686,0.10105,475,5250
0.3358,427,36,5214,48,0.00686,0.10105,475,5250
0.3359,427,36,5214,48,0.00686,0.10105,475,5250
0.336,427,36,5214,48,0.00686,0.10105,475,5250
0.3361,427,36,5214,48,0.00686,0.10105,475,5250
0.3362,427,36,5214,48,0.00686,0.10105,475,5250
0.3363,427,36,5214,48,0.00686,0.10105,475,5250
0.3364,427,36,5214,48,0.00686,0.10105,475,5250
0.3365,427,36,5214,48,0.00686,0.10105,475,5250
0.3366,427,36,5214,48,0.00686,0.10105,475,5250
0.3367,427,36,5214,48,0.00686,0.10105,475,5250
0.3368,427,36,5214,48,0.00686,0.10105,475,5250
0.3369,427,36,5214,48,0.00686,0.10105,475,5250
0.337,427,36,5214,48,0.00686,0.10105,475,5250
0.3371,427,36,5214,48,0.00686,0.10105,475,5250
0.3372,427,36,5214,48,0.00686,0.10105,475,5250
0.3373,427,36,5214,48,0.00686,0.10105,475,5250
0.3374,427,36,5214,48,0.00686,0.10105,475,5250
0.3375,427,36,5214,48,0.00686,0.10105,475,5250
0.3376,427,36,5214,48,0.00686,0.10105,475,5250
0.3377,427,36,5214,48,0.00686,0.10105,475,5250
0.3378,427,36,5214,48,0.00686,0.10105,475,5250
0.3379,427,36,5214,48,0.00686,0.10105,475,5250
0.338,427,36,5214,48,0.00686,0.10105,475,5250
0.3381,427,36,5214,48,0.00686,0.10105,475,5250
0.3382,427,36,5214,48,0.00686,0.10105,475,5250
0.3383,427,36,5214,48,0.00686,0.10105,475,5250
0.3384,427,36,5214,48,0.00686,0.10105,475,5250
0.3385,427,36,5214,48,0.00686,0.10105,475,5250
0.3386,427,36,5214,48,0.00686,0.10105,475,5250
0.3387,427,36,5214,48,0.00686,0.10105,475,5250
0.3388,427,36,5214,48,0.00686,0.10105,475,5250
0.3389,427,36,5214,48,0.00686,0.10105,475,5250
0.339,427,36,5214,48,0.00686,0.10105,475,5250
0.3391,427,36,5214,48,0.00686,0.10105,475,5250
0.3392,427,36,5214,48,0.00686,0.10105,475,5250
0.3393,427,36,5214,48,0.00686,0.10105,475,5250
0.3394,427,36,5214,48,0.00686,0.10105,475,5250
0.3395,427,36,5214,48,0.00686,0.10105,475,5250
0.3396,427,36,5214,48,0.00686,0.10105,475,5250
0.3397,427,36,5214,48,0.00686,0.10105,475,5250
0.3398,427,36,5214,48,0.00686,0.10105,475,5250
0.3399,427,36,5214,48,0.00686,0.10105,475,5250
0.34,427,36,5214,48,0.00686,0.10105,475,5250
0.3401,427,36,5214,48,0.00686,0.10105,475,5250
0.3402,427,36,5214,48,0.00686,0.10105,475,5250
0.3403,427,36,5214,48,0.00686,0.10105,475,5250
0.3404,427,36,5214,48,0.00686,0.10105,475,5250
0.3405,427,36,5214,48,0.00686,0.10105,475,5250
0.3406,427,36,5214,48,0.00686,0.10105,475,5250
0.3407,427,36,5214,48,0.00686,0.10105,475,5250
0.3408,427,36,5214,48,0.00686,0.10105,475,5250
0.3409,427,36,5214,48,0.00686,0.10105,475,5250
0.341,427,36,5214,48,0.00686,0.10105,475,5250
0.3411,427,36,5214,48,0.00686,0.10105,475,5250
0.3412,427,36,5214,48,0.00686,0.10105,475,5250
0.3413,427,36,5214,48,0.00686,0.10105,475,5250
0.3414,427,36,5214,48,0.00686,0.10105,475,5250
0.3415,427,36,5214,48,0.00686,0.10105,475,5250
0.3416,427,36,5214,48,0.00686,0.10105,475,5250
0.3417,427,36,5214,48,0.00686,0.10105,475,5250
0.3418,427,36,5214,48,0.00686,0.10105,475,5250
0.3419,427,36,5214,48,0.00686,0.10105,475,5250
0.342,427,36,5214,48,0.00686,0.10105,475,5250
0.3421,427,36,5214,48,0.00686,0.10105,475,5250
0.3422,427,36,5214,48,0.00686,0.10105,475,5250
0.3423,427,36,5214,48,0.00686,0.10105,475,5250
0.3424,427,36,5214,48,0.00686,0.10105,475,5250
0.3425,427,36,5214,48,0.00686,0.10105,475,5250
0.3426,427,36,5214,48,0.00686,0.10105,475,5250
0.3427,427,36,5214,48,0.00686,0.10105,475,5250
0.3428,427,36,5214,48,0.00686,0.10105,475,5250
0.3429,427,36,5214,48,0.00686,0.10105,475,5250
0.343,427,36,5214,48,0.00686,0.10105,475,5250
0.3431,427,36,5214,48,0.00686,0.10105,475,5250
0.3432,427,36,5214,48,0.00686,0.10105,475,5250
0.3433,427,36,5214,48,0.00686,0.10105,475,5250
0.3434,427,36,5214,48,0.00686,0.10105,475,5250
0.3435,427,36,5214,48,0.00686,0.10105,475,5250
0.3436,427,36,5214,48,0.00686,0.10105,475,5250
0.3437,427,36,5214,48,0.00686,0.10105,475,5250
0.3438,427,36,5214,48,0.00686,0.10105,475,5250
0.3439,427,36,5214,48,0.00686,0.10105,475,5250
0.344,427,36,5214,48,0.00686,0.10105,475,5250
0.3441,427,36,5214,48,0.00686,0.10105,475,5250
0.3442,427,36,5214,48,0.00686,0.10105,475,5250
0.3443,427,36,5214,48,0.00686,0.10105,475,5250
0.3444,427,36,5214,48,0.00686,0.10105,475,5250
0.3445,427,36,5214,48,0.00686,0.10105,475,5250
0.3446,427,36,5214,48,0.00686,0.10105,475,5250
